,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityPartRange,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasGuestRoom,price
7827,73568,8,0,0,29,6,1998,0,0,6621,9469,464,0,7358227.8
7828,36343,1,1,0,39,2,2013,1,1,6632,4399,291,9,3641586.3
7829,65797,89,1,0,3,2,2002,0,1,9074,2035,396,10,6584708.2
7830,32191,41,1,0,18,1,2009,1,1,3288,7908,707,3,3224795.9
7831,13574,88,1,1,27,6,2006,1,1,3768,7759,1000,2,1363541.6
7832,20683,36,0,1,96,4,1995,1,1,528,6421,576,8,2076684.5
7833,48100,18,1,1,68,5,1998,1,1,6066,9635,790,5,4821619.8
7834,14142,21,0,0,13,7,2021,0,1,9113,6333,287,0,1415823.1
7835,518,35,1,0,86,2,1995,1,0,6158,1655,808,3,58191.5
7836,24631,96,0,0,78,4,2010,0,1,4126,8958,481,8,2465183.0
7837,41178,97,1,1,52,8,1992,0,0,3529,533,652,2,4128828.2
7838,92787,82,1,1,29,8,1990,1,1,1351,8702,647,9,9287386.0
7839,33190,84,1,0,82,6,2016,1,0,6824,7586,687,5,3326422.6
7840,85059,90,0,1,71,6,2018,1,0,5470,4479,762,5,8512407.8
7841,85569,56,1,1,35,5,2019,1,1,1784,9702,811,6,8562874.9
7842,36140,96,0,1,48,9,2011,0,1,7608,6220,748,4,3619301.1
7843,38812,19,0,0,6,2,2009,1,1,302,6595,635,4,3882476.9
7844,61263,53,0,0,43,2,1994,1,1,9808,7951,236,2,6128289.4
7845,39453,62,1,1,43,4,2021,1,0,5382,6816,668,10,3954111.1
7846,53063,39,1,0,63,8,2002,1,0,4749,5479,769,10,5315445.2
7847,9539,35,0,0,30,9,2014,0,1,3572,9660,155,7,955981.4
7848,5090,11,1,0,25,2,2000,0,1,1795,376,512,9,514415.0
7849,25765,67,1,1,34,2,2015,1,1,6281,571,882,3,2585769.5
7850,4134,42,1,1,73,9,2019,1,1,8859,8440,700,5,426775.9
7851,35216,26,0,1,67,4,2013,0,0,4620,2337,282,10,3528669.3
7852,51383,82,1,1,34,3,2016,1,1,8740,880,674,7,5146945.6
7853,19446,22,1,0,58,1,2018,1,0,1437,2804,391,5,1947709.8
7854,26291,88,1,1,40,10,2021,0,1,416,5885,127,5,2641330.1
7855,48353,19,0,0,73,9,1991,1,0,1169,1768,153,3,4843230.1
7856,59649,55,0,1,9,3,2000,1,0,1066,8312,507,4,5967491.0
7857,37557,3,1,0,41,5,1999,1,1,755,4009,984,1,3764785.9
7858,21502,22,1,0,60,1,2017,0,1,5288,1253,827,6,2158299.7
7859,29444,29,0,0,63,7,2008,1,0,8178,898,199,5,2947292.8
7860,74274,64,0,1,65,1,1991,0,0,8878,9961,757,8,7432674.1
7861,49731,77,1,0,3,2,1990,1,1,1446,2317,434,2,4975166.0
7862,86718,55,0,0,5,1,2003,0,1,1608,3383,729,6,8672580.3
7863,16267,24,0,1,41,10,2015,0,0,5479,1592,345,5,1629931.5
7864,15307,47,0,1,66,10,2005,0,1,3608,8521,295,0,1538791.5
7865,49466,35,0,1,53,4,2014,0,0,2235,8954,110,6,4953389.4
7866,58624,93,0,1,32,2,2019,0,0,9365,6517,398,6,5870459.9
7867,67371,89,1,0,84,1,1994,0,1,2161,6476,807,5,6746013.4
7868,52956,64,1,0,40,6,2020,0,1,6280,1773,462,4,5303955.0
7869,49399,76,1,1,38,8,2001,1,0,8078,8975,242,0,4950254.1
7870,35423,62,1,1,15,4,2019,1,1,4448,6601,556,6,3547246.9
7871,48032,91,0,1,45,10,2016,0,1,2287,5310,381,1,4810320.6
7872,92391,15,0,0,13,8,2009,0,1,2212,1564,456,8,9241057.9
7873,39130,94,0,0,61,10,2020,0,1,1792,4036,470,4,3914756.0
7874,54337,33,1,1,32,9,2012,1,0,6833,9708,694,3,5441692.2
7875,98764,66,0,0,29,4,2006,1,0,7206,5816,455,10,9879117.6
7876,42847,91,0,1,27,1,2008,0,1,4344,1953,588,6,4288330.8
7877,33764,43,1,1,86,6,2007,0,0,7408,254,595,8,3389722.7
7878,32758,51,1,1,81,6,2021,0,1,7548,1005,678,1,3282188.1
7879,64736,94,1,0,24,2,2016,1,0,9847,3454,443,2,6480225.6
7880,6118,7,0,0,55,4,2019,1,1,7278,4702,861,4,616891.9
7881,62616,62,1,1,93,3,2003,1,1,9019,348,835,0,6270489.3
7882,8518,62,0,1,29,10,2012,1,1,2261,8688,104,10,858004.2
7883,54366,73,0,1,92,1,2005,0,1,5120,2566,393,10,5443046.5
7884,52421,79,0,1,82,9,1994,0,1,2290,5274,369,9,5250391.4
7885,39862,94,0,0,20,4,1995,1,1,9131,8568,414,2,3988399.5
7886,96018,65,0,0,43,2,1996,1,0,5812,6593,963,5,9606040.6
7887,94570,90,0,1,99,5,1997,0,1,2875,787,970,9,9464877.7
7888,1175,21,0,1,51,9,2015,1,1,9592,732,592,1,122471.5
7889,14641,25,1,1,36,5,2019,1,1,8063,9949,535,5,1473780.9
7890,30385,44,1,1,75,3,2013,1,1,1210,4794,761,1,3051131.3
7891,23854,10,1,0,23,8,2004,0,1,3882,8632,253,9,2390350.4
7892,99354,49,0,0,88,9,2004,0,0,4318,5147,954,8,9942738.4
7893,79464,97,0,1,40,2,2003,1,0,2747,9431,723,0,7952013.3
7894,80209,67,1,1,40,1,2001,1,1,2483,1277,494,7,8027741.1
7895,47084,2,1,0,72,2,1999,1,0,5826,4843,575,1,4717867.9
7896,75901,87,0,1,1,10,1998,1,0,9385,4421,281,2,7594895.8
7897,69919,54,0,1,49,9,2016,0,1,9331,790,500,4,6997870.6
7898,41594,7,0,0,7,2,2021,1,0,8257,6070,257,2,4160091.1
7899,52162,16,0,0,44,7,1997,0,0,8191,1129,239,10,5220357.7
7900,60168,71,0,1,19,7,1991,0,1,2369,6438,252,10,6021842.1
7901,53146,30,0,0,14,10,2002,0,0,2207,9239,541,6,5316210.2
7902,24136,47,0,0,50,6,2015,0,0,9862,8547,487,0,2415551.5
7903,50294,95,0,1,32,1,2010,1,1,280,4076,947,3,5034880.0
7904,84964,44,1,0,51,9,1998,1,1,1889,9959,891,10,8503675.8
7905,18208,8,0,1,62,4,2019,1,0,642,5290,123,0,1828906.9
7906,43859,14,0,0,8,4,2021,1,0,35,3697,780,5,4386678.1
7907,52684,87,0,1,93,1,1990,0,0,7732,4268,533,3,5278268.0
7908,44683,7,0,1,86,3,2009,1,0,4564,7610,901,8,4478099.9
7909,6203,50,0,0,91,5,2018,1,1,5438,564,853,0,625883.8
7910,82511,35,0,1,23,3,2020,1,1,2628,6336,127,1,8257231.0
7911,71999,79,0,0,46,2,1997,1,0,5515,4050,460,6,7203573.7
7912,26883,68,1,0,20,3,1994,0,1,3583,3508,620,7,2694154.4
7913,12629,13,1,0,40,6,2008,0,0,8921,9935,859,5,1267009.8
7914,91709,44,1,0,38,2,2006,0,0,8151,7011,225,3,9179791.6
7915,2334,34,0,1,13,4,2020,1,1,6054,1842,161,5,237756.0
7916,8700,57,0,0,58,2,2018,0,0,4450,8,600,9,874129.8
7917,46119,14,0,1,68,8,1998,0,1,9174,3376,742,8,4619757.8
7918,71199,3,1,0,26,5,2011,1,0,4509,1124,856,5,7124887.1
7919,27226,80,0,0,77,10,2014,0,1,2978,4685,775,10,2726812.4
7920,9940,2,1,1,66,7,2014,0,1,5152,876,205,6,1003072.4
7921,98580,21,0,1,26,3,1990,1,1,3988,547,960,7,9863261.0
7922,12604,90,1,0,86,9,2018,0,1,3366,8537,909,2,1267881.8
7923,85016,46,1,0,75,1,2010,1,0,2665,9509,881,1,8509064.0
7924,67625,42,1,0,84,7,2013,1,1,201,5060,278,6,6771896.3
7925,47740,99,0,0,25,6,2017,1,0,2918,3789,552,9,4777126.7
7926,74234,94,1,0,20,2,2014,0,1,9576,1323,734,5,7426071.4
7927,40006,89,1,1,29,4,2006,0,0,7358,4689,813,4,4007111.6
7928,88108,55,1,1,87,3,2003,0,0,274,1481,469,10,8822236.3
7929,54421,23,1,1,60,2,1993,0,1,9390,3313,261,4,5453842.3
7930,7608,54,0,0,99,2,2014,1,1,937,2352,717,0,768431.4
7931,94981,43,1,1,68,1,2015,1,1,4133,3224,814,2,9511938.5
7932,34053,39,1,0,42,3,1991,0,0,9813,3777,142,10,3410530.1
7933,3584,33,0,1,44,9,2019,1,1,6355,9665,562,6,362799.9
7934,14115,92,1,0,85,6,2007,0,0,4415,3297,949,0,1423276.7
7935,5289,22,1,0,41,6,2016,0,1,3804,6242,800,3,533700.6
7936,68122,5,1,0,28,1,1999,0,1,5384,9356,736,6,6817832.9
7937,13905,62,1,0,68,10,2004,0,1,7859,3320,257,7,1397942.4
7938,42395,22,0,1,98,7,2018,1,1,3797,1231,644,5,4247150.8
7939,75681,7,0,0,35,4,2012,0,0,1,368,510,4,7570076.2
7940,8161,36,1,1,78,3,2010,1,0,2318,259,410,6,827591.0
7941,17779,66,0,1,24,8,2007,1,1,5716,5386,360,3,1782565.7
7942,48794,71,0,1,28,8,2011,1,1,55,7414,245,6,4883814.1
7943,3010,16,0,0,34,6,1993,0,1,3732,5916,575,8,303807.3
7944,90837,37,1,1,61,8,1999,1,1,6327,2299,667,0,9090669.9
7945,20795,47,0,1,74,10,2000,0,0,4179,198,945,6,2086273.0
7946,87239,3,1,1,93,6,2012,0,1,1532,3918,494,1,8734952.2
7947,89115,48,1,0,15,5,2004,0,1,9067,8934,398,0,8915897.4
7948,15897,43,0,1,76,2,2020,0,0,7266,9326,390,5,1597325.0
7949,73666,21,0,0,64,5,2006,0,0,6661,7217,267,5,7369418.6
7950,96276,35,1,0,81,2,2006,0,1,1126,2827,218,8,9637443.6
7951,36858,26,0,1,54,9,1991,0,0,902,9025,350,8,3691169.1
7952,92629,33,0,0,33,3,2005,0,1,1728,7740,435,1,9265133.5
7953,85456,85,1,0,49,1,2008,1,0,5306,7112,285,7,8549600.8
7954,63345,66,1,0,49,2,2018,1,0,4117,6265,717,0,6341209.8
7955,92722,72,1,1,82,2,2014,0,1,7623,4346,835,0,9283649.4
7956,93561,24,0,0,10,5,2001,0,1,5801,5536,777,8,9357480.1
7957,31536,69,1,0,4,1,1996,0,0,8825,6894,329,3,3156707.6
7958,47476,74,0,0,74,5,2016,0,0,3342,2619,701,2,4750049.6
7959,60774,97,0,0,93,10,2017,0,0,7979,5039,510,1,6079496.7
7960,55301,41,1,1,16,6,1990,0,0,5239,5396,170,10,5538946.0
7961,73300,17,0,1,68,9,2019,0,1,3555,2298,991,2,7340967.9
7962,82086,84,0,1,87,7,1999,1,0,2350,9686,862,3,8211981.9
7963,79768,39,1,0,48,10,1999,1,0,1421,7075,929,9,7984469.9
7964,75486,21,0,0,65,9,2021,0,1,4226,8490,733,4,7553287.1
7965,35652,44,1,0,37,8,2005,0,1,4910,9095,409,10,3569933.5
7966,15321,1,0,1,69,5,2018,1,0,4265,1941,694,6,1540567.8
7967,26644,14,0,1,13,2,2020,0,1,2780,3558,900,5,2668720.0
7968,56876,8,0,1,23,8,2020,1,0,8951,44,534,7,5690879.0
7969,2885,39,1,1,47,3,2014,1,0,2018,360,544,7,297053.4
7970,92738,64,1,0,32,4,2013,0,1,906,8430,350,5,9279946.3
7971,24927,4,0,0,87,10,2010,1,1,8981,2441,686,7,2497368.0
7972,34038,7,1,1,76,5,2015,0,0,3292,422,590,1,3415459.5
7973,22059,41,0,1,6,1,2001,1,0,2482,7183,645,9,2208141.1
7974,16996,52,1,1,55,6,2007,1,1,3070,9681,999,9,1711593.7
7975,90849,58,0,0,79,9,2005,0,1,6800,1314,771,4,9089937.5
7976,90824,80,1,1,37,9,1992,0,1,8407,3836,537,1,9089833.2
7977,43018,68,1,1,41,6,1999,0,1,1684,923,886,2,4313756.9
7978,79959,74,1,1,3,8,1994,1,0,2523,7995,528,10,8000900.4
7979,73126,5,1,1,77,6,2019,1,0,4204,9856,636,8,7325036.9
7980,77440,35,0,0,25,7,2012,1,0,3420,8216,879,6,7746876.2
7981,33862,46,0,0,61,10,1997,1,1,5482,4499,668,8,3389495.7
7982,54338,29,1,1,55,10,2008,1,0,8801,7475,325,10,5445334.8
7983,21174,61,0,0,70,6,2017,0,0,5542,8315,571,9,2120771.7
7984,17381,91,0,0,84,1,1990,0,0,9496,1134,262,1,1740281.0
7985,11362,53,1,1,96,7,2012,0,1,9242,9662,914,7,1144566.2
7986,82123,44,1,0,84,2,2020,0,0,8400,7843,816,1,8225077.0
7987,99365,1,0,1,87,4,2002,0,1,5927,3259,131,3,9947716.2
7988,46010,79,0,0,52,1,2013,1,1,5335,8943,362,1,4602587.3
7989,81281,90,0,1,20,8,2021,1,1,6482,9466,365,6,8134490.1
7990,44429,53,1,0,85,3,1990,0,0,7746,5877,592,10,4452099.0
7991,94351,92,1,1,25,3,2016,1,0,7090,7928,932,10,9442863.6
7992,31997,86,0,1,19,3,2015,1,1,6292,3120,710,3,3205379.5
7993,56557,6,0,1,79,6,2013,1,1,4425,3842,382,4,5660284.3
7994,50538,25,0,0,55,7,2005,0,0,9132,6011,994,2,5057375.5
7995,76178,39,1,1,16,2,2012,0,1,5067,5434,177,8,7625167.2
7996,33665,51,0,0,61,2,2019,0,0,2192,6514,611,10,3370949.9
7997,37177,94,1,1,64,2,2006,1,0,5049,8856,854,0,3729279.6
7998,965,48,0,1,93,8,2019,1,1,8115,6787,417,3,107936.9
7999,84744,92,0,1,92,8,2004,1,0,6123,8729,736,0,8480881.4
8000,54959,75,1,1,21,4,2017,1,0,7910,4264,593,1,5506024.7
8001,81571,90,1,0,18,9,1993,0,1,6969,1225,442,1,8160905.3
8002,30347,100,0,1,7,1,2018,1,1,1629,4971,482,1,3040497.8
8003,14983,40,0,0,90,3,2014,1,0,1559,1419,460,3,1505601.4
8004,2300,41,1,0,24,4,2016,0,0,3401,6666,190,3,236576.6
8005,37317,18,0,1,13,8,1995,1,0,9077,880,779,6,3735933.5
8006,23462,3,0,0,49,2,1990,0,1,6482,2886,347,3,2347189.0
8007,25694,75,1,1,96,6,2003,1,0,4526,1695,257,4,2579016.3
8008,88975,15,0,1,37,9,1993,0,1,6805,4188,880,7,8905181.3
8009,64953,20,0,1,75,10,2017,1,0,1855,2954,783,9,6505257.7
8010,90329,94,0,1,26,5,1999,1,1,5998,3055,612,2,9035611.9
8011,20119,35,0,1,89,6,2011,0,0,6036,7204,813,2,2019977.1
8012,14667,25,1,1,76,9,2010,0,0,1524,5081,542,7,1476554.0
8013,74490,56,1,0,14,5,2002,0,0,197,1068,405,8,7454646.2
8014,38829,1,1,1,54,10,2011,0,1,746,3788,132,8,3892902.1
8015,59079,86,0,1,93,7,2003,1,1,1669,7594,335,6,5919483.3
8016,3635,25,0,0,74,3,2001,1,1,7358,5830,386,10,365064.1
8017,9008,70,0,1,93,3,2004,0,1,5401,6744,767,4,904516.4
8018,14588,36,0,0,1,7,2003,1,0,8154,3685,177,1,1459601.3
8019,68083,32,0,0,75,8,2005,0,0,8851,7008,936,2,6813175.5
8020,92464,91,1,1,52,8,2018,0,1,1328,8562,742,7,9253926.8
8021,10118,72,1,1,28,7,2011,1,1,1491,790,391,10,1020597.1
8022,18244,9,1,0,24,3,2014,0,1,3659,3569,923,5,1829876.4
8023,55541,72,1,1,57,5,2021,0,0,2339,8872,346,5,5563234.1
8024,88677,87,0,0,60,9,2015,0,0,8870,2327,682,7,8870811.5
8025,19985,58,1,1,19,7,1999,0,1,4185,9489,765,3,2006910.9
8026,13087,55,0,0,12,6,1997,1,0,5984,143,437,2,1310455.7
8027,21597,33,1,0,3,9,2018,0,1,7739,8227,583,8,2165316.8
8028,6931,5,1,1,35,1,1990,1,0,999,2259,974,0,698473.0
8029,73112,24,1,1,60,8,2014,0,0,3662,3711,811,8,7325772.4
8030,10037,55,1,1,97,10,1992,1,1,9027,776,473,5,1019179.2
8031,38718,26,0,1,20,4,2019,0,0,9627,9186,135,9,3876696.9
8032,95739,22,0,1,14,4,2011,1,0,125,4224,332,1,9578279.1
8033,7533,92,1,0,8,5,2002,1,1,9655,5678,840,2,755909.2
8034,35732,68,0,0,58,3,2007,0,1,9360,950,430,6,3579144.7
8035,81109,78,0,0,58,2,2008,1,0,3207,7598,393,4,8112966.8
8036,83550,73,1,1,49,8,1993,0,1,1094,1938,267,4,8360590.3
8037,14513,22,1,0,98,7,2005,1,0,4013,1943,246,3,1458582.5
8038,59417,77,1,1,5,4,2021,0,1,6043,602,151,8,5948856.1
8039,62926,48,0,1,18,2,2003,1,0,512,9187,358,4,6295093.3
8040,85233,9,1,1,33,1,1993,0,0,7579,7836,318,6,8531216.3
8041,60067,78,0,0,20,2,2002,1,0,7403,829,638,7,6008200.2
8042,26269,64,1,1,30,8,1991,0,0,5363,6550,742,10,2632126.1
8043,17508,41,1,0,55,5,2000,0,0,767,5890,958,4,1757843.0
8044,20510,13,1,0,72,1,2007,0,0,8079,1743,930,8,2061340.7
8045,86558,61,0,0,30,5,2021,0,1,7133,6639,991,8,8658462.1
8046,48673,36,1,1,58,5,2007,1,1,8179,999,576,4,4877029.7
8047,63326,38,1,1,41,9,2021,0,0,1925,9781,554,4,6341005.1
8048,22648,56,0,1,22,9,2003,0,0,8000,2090,551,7,2268871.3
8049,79557,9,1,1,91,5,2012,0,0,3258,3734,643,0,7963988.2
8050,96598,95,0,0,33,3,2007,1,1,2256,5450,341,0,9661903.7
8051,9782,77,1,0,38,7,2021,0,1,7059,6277,826,4,981058.1
8052,72078,95,1,0,59,3,2006,1,1,4632,270,880,9,7212517.6
8053,78164,72,1,1,65,9,1992,1,1,5115,5707,449,9,7823145.2
8054,80947,94,1,1,48,2,2006,0,0,1216,4439,187,3,8103183.6
8055,94978,24,0,1,11,6,1998,1,1,6898,5326,755,9,9501576.8
8056,34074,32,1,0,96,5,1991,0,0,67,1403,707,9,3416825.1
8057,26355,95,1,0,7,4,2005,1,1,9721,6997,927,0,2641204.5
8058,28435,46,0,0,50,4,1998,0,0,1244,7263,698,4,2845599.8
8059,13397,61,1,1,41,7,1998,0,0,793,9517,527,1,1350379.8
8060,10751,1,1,1,61,4,1998,0,0,4281,4573,205,6,1085070.8
8061,17761,19,0,0,5,7,1994,0,1,2902,5026,941,4,1777289.4
8062,91591,54,0,1,71,1,2018,1,0,4299,12,798,5,9164769.8
8063,19608,24,1,1,83,2,2019,0,0,9804,4162,657,6,1972444.9
8064,25813,23,1,0,7,5,2018,1,1,5695,1411,202,3,2586402.8
8065,39526,78,0,0,55,1,2009,0,1,5454,7380,787,2,3957780.9
8066,59316,25,0,0,64,1,2008,1,1,7700,5478,818,9,5933722.8
8067,27725,29,0,0,58,6,1993,1,0,6740,5829,484,5,2774997.3
8068,86677,87,1,1,64,9,2017,0,0,1073,9743,694,6,8675635.7
8069,92508,34,0,0,67,10,2013,0,1,3489,4555,434,5,9257932.3
8070,98668,60,0,1,71,2,1999,1,1,5336,7793,422,2,9873946.9
8071,18706,14,0,1,58,6,2012,0,1,6232,4431,287,7,1873699.2
8072,48950,28,1,0,96,2,1995,0,0,2147,1817,174,4,4898771.5
8073,92867,56,0,0,71,3,2011,0,1,2813,9482,325,3,9289807.1
8074,6796,66,0,1,21,4,2003,0,0,2700,8971,808,4,683707.3
8075,27465,65,0,1,39,4,2006,0,1,374,9127,611,4,2751182.6
8076,64520,79,0,1,68,10,2017,0,0,565,6692,442,10,6459251.7
8077,89455,50,1,1,32,6,2009,0,0,6279,7260,601,4,8954183.9
8078,93192,53,0,0,45,9,2014,1,1,7786,4858,248,1,9321511.4
8079,3864,11,1,1,80,6,1995,0,0,2453,8700,358,8,394535.5
8080,69261,92,1,1,18,8,1998,1,0,4517,6155,682,10,6934022.8
8081,54774,15,0,1,21,10,2008,1,1,3092,8069,123,2,5484776.8
8082,41879,62,1,0,45,8,1994,1,0,1103,2097,657,4,4193646.4
8083,23770,48,0,0,52,1,1990,0,0,8886,1620,343,9,2382033.0
8084,47217,64,0,0,5,10,2013,0,0,4201,1303,992,2,4722631.3
8085,85050,26,1,1,55,9,2013,1,1,1480,6206,630,2,8513913.3
8086,5505,33,0,0,94,7,2011,0,0,7525,5416,189,7,557067.1
8087,2875,78,0,1,25,2,2017,0,0,9590,5923,293,10,290996.7
8088,27279,37,1,1,57,7,2003,1,1,1731,3408,215,4,2739499.3
8089,84031,68,1,1,62,3,1991,1,1,1078,7601,848,8,8413588.1
8090,88410,87,1,1,89,4,2014,1,1,3973,6789,468,6,8851564.4
8091,55275,2,1,0,10,9,1992,0,1,6676,8568,194,10,5531336.2
8092,43890,92,0,0,58,3,2018,0,1,626,1088,562,10,4392741.8
8093,54977,51,0,0,10,3,2004,1,0,5615,8100,300,2,5498970.4
8094,10168,25,0,0,11,2,2020,0,0,3695,2162,794,3,1018147.0
8095,24633,76,1,1,62,2,2016,0,1,3552,2008,458,8,2473370.6
8096,47618,49,0,0,56,6,1992,0,0,5133,1081,128,7,4767731.2
8097,87761,19,0,1,84,4,1995,0,0,8498,7376,985,5,8780796.5
8098,74909,92,0,0,97,3,2004,0,1,551,8988,522,3,7492808.4
8099,53765,22,0,1,69,8,2008,1,0,5780,7430,633,7,5383781.8
8100,6948,91,0,1,24,4,2008,0,1,2978,7347,942,2,700525.8
8101,50582,34,0,0,6,4,2012,1,0,3298,4181,955,10,5058897.2
8102,2535,50,0,0,17,3,2009,0,0,8057,4199,461,3,254139.9
8103,91180,12,1,0,36,3,2013,0,1,6233,9847,827,7,9124383.3
8104,79420,32,1,1,2,3,1994,1,1,5096,2968,882,9,7950297.4
8105,21187,45,1,1,31,2,2019,1,1,5983,1612,633,3,2126037.9
8106,38569,16,0,0,13,2,2008,0,0,1677,4409,640,7,3857629.8
8107,72180,56,0,0,17,10,2018,1,1,874,7851,256,1,7219866.8
8108,43571,62,1,0,71,2,2015,0,0,5582,6231,886,7,4359454.5
8109,70891,29,1,0,89,8,2002,0,1,2273,1769,691,6,7095721.2
8110,51050,53,1,1,6,3,2009,0,1,5315,5923,442,4,5107815.9
8111,5443,7,1,0,72,3,2010,1,0,5871,6172,335,6,553876.0
8112,57243,22,1,1,10,7,2014,0,1,2782,9257,348,2,5729138.4
8113,52378,58,1,0,25,9,2019,1,0,824,5696,724,7,5243913.9
8114,93213,47,1,1,44,6,1992,0,0,3442,2650,678,3,9329273.2
8115,74624,79,0,1,79,3,2004,1,0,4921,2235,543,10,7472113.4
8116,47607,3,0,1,13,7,2009,0,0,4708,3744,183,9,4763835.9
8117,75556,53,0,1,38,2,1999,1,0,7875,5529,964,6,7560024.9
8118,53250,15,1,1,66,10,1994,1,0,4158,316,188,6,5333073.4
8119,39621,9,1,0,58,4,1997,1,1,9093,4996,351,10,3972664.7
8120,49694,69,1,1,100,3,2013,1,1,2594,2874,516,10,4980264.3
8121,97884,37,0,0,5,6,1996,1,1,8357,263,775,3,9789569.6
8122,62783,38,0,1,4,6,2018,1,0,1926,4423,602,10,6281080.8
8123,26216,36,1,1,41,7,2011,0,0,2876,1933,668,0,2628209.1
8124,18488,39,0,1,81,5,1998,0,0,1717,8856,671,10,1857621.8
8125,21573,46,1,1,71,9,1991,0,0,6957,1506,429,1,2167154.1
8126,77158,17,1,1,12,5,1993,1,0,4271,8324,252,7,7721334.3
8127,5872,34,0,1,60,4,2009,0,0,5599,7795,399,3,594047.9
8128,35894,4,0,1,7,10,1991,1,1,5623,2451,394,0,3593541.1
8129,50733,74,1,0,77,5,2003,1,0,4902,3383,910,0,5080606.3
8130,34525,16,0,0,70,7,2009,1,1,8773,2547,687,2,3457650.9
8131,24775,93,0,0,16,10,2008,1,1,1404,9064,923,10,2478872.8
8132,10841,93,1,0,19,9,2019,0,1,4556,3040,743,8,1087980.9
8133,10092,70,0,0,89,1,1992,0,1,1367,7462,289,9,1013476.2
8134,84004,89,1,1,32,9,2004,0,1,9296,4463,352,2,8409632.4
8135,18382,98,1,1,96,4,2019,1,0,3381,4110,421,2,1850716.9
8136,65453,2,0,0,24,5,2018,0,1,7931,9048,273,3,6547199.8
8137,62615,23,1,1,32,2,2003,1,0,9747,4217,423,7,6271258.3
8138,85871,62,0,0,94,5,2017,1,0,5811,3786,218,2,8591699.7
8139,93872,59,1,1,54,9,2006,0,1,9364,7196,639,9,9394164.6
8140,97766,25,1,0,47,7,2004,1,1,6803,5026,895,6,9782882.4
8141,14473,3,1,1,90,2,1996,0,0,3317,8265,307,4,1458956.6
8142,95180,5,1,1,90,1,2009,1,0,7513,6148,197,9,9529323.9
8143,44230,45,0,0,83,5,1991,1,1,7989,7466,545,1,4425260.1
8144,733,83,1,0,89,3,1994,1,0,8578,1495,253,2,83786.4
8145,42259,57,1,0,22,5,2017,0,0,2212,7977,561,7,4229424.7
8146,37317,19,0,1,18,6,2013,0,1,1654,315,950,8,3737311.3
8147,89655,37,0,0,40,8,1993,1,0,1869,4519,281,5,8969499.3
8148,34777,22,1,1,48,8,2010,1,0,8890,9949,499,0,3485215.0
8149,93375,54,1,1,97,4,2019,0,0,3408,7326,381,9,9349234.9
8150,92424,42,1,1,61,1,2014,0,0,3143,8902,638,7,9252356.4
8151,84512,61,0,1,31,1,1998,0,0,4506,2709,637,7,8456557.8
8152,62571,10,0,1,73,6,2010,0,1,4434,3510,988,0,6267676.0
8153,37341,37,1,0,17,5,2007,0,0,9591,5926,680,6,3740485.7
8154,15179,43,1,0,75,9,2016,1,1,1577,4220,130,10,1523292.6
8155,19093,93,1,0,9,6,1999,1,1,7959,6377,942,2,1914448.9
8156,83956,59,0,1,53,8,2004,1,1,6703,1077,390,8,8401559.4
8157,76435,28,1,1,16,3,1996,1,0,7590,3230,309,9,7654285.6
8158,13395,74,1,1,2,7,1997,0,1,5146,2265,795,6,1347394.7
8159,25187,16,0,0,23,4,2001,1,0,3775,529,441,10,2520404.1
8160,39193,96,1,1,31,4,2007,1,1,783,7603,930,6,3928675.7
8161,70525,57,1,1,70,2,1993,0,0,6027,4555,718,2,7065207.3
8162,54620,82,1,1,89,8,2021,1,1,5408,8103,988,4,5474758.1
8163,87557,10,1,1,41,3,2015,0,1,3463,8093,722,10,8764296.5
8164,15195,14,0,0,38,7,2013,0,0,3838,8302,678,4,1522445.3
8165,46445,85,1,1,22,5,2011,0,0,5873,2599,772,6,4648828.1
8166,44223,6,1,1,42,3,1998,0,1,5301,8483,121,4,4431171.8
8167,65165,19,0,1,97,2,2016,0,0,3767,5246,926,9,6523661.6
8168,63223,52,1,0,66,5,2015,0,1,9008,2000,187,6,6331257.5
8169,36636,24,0,1,9,2,2006,1,1,182,2752,324,7,3668391.6
8170,29526,22,1,1,67,10,2010,1,1,7919,6085,934,7,2960766.0
8171,80475,66,0,0,78,8,1992,0,0,7862,5191,571,7,8051999.2
8172,77967,67,1,1,3,1,2019,1,0,2396,2240,581,3,7802836.9
8173,8400,27,1,1,75,3,2008,0,0,53,220,746,8,855584.8
8174,76844,83,0,0,45,4,2008,1,0,9298,5088,168,1,7687475.8
8175,21245,89,0,1,91,8,2018,1,1,2652,6202,963,1,2130072.8
8176,149,28,1,1,43,5,1991,0,1,411,475,110,9,23653.1
8177,20178,72,1,0,93,3,2007,1,1,8743,9058,616,0,2029287.7
8178,80294,94,1,1,29,9,2001,0,1,2047,9446,365,2,8034726.1
8179,29570,24,0,0,32,4,1992,1,1,6900,9341,921,4,2959463.2
8180,76746,49,1,1,76,1,2007,1,1,4499,8144,342,0,7685980.7
8181,66415,8,1,1,10,6,1992,0,0,7216,3430,306,4,6649811.2
8182,17553,15,0,0,30,8,1997,1,0,689,4490,698,7,1757689.7
8183,55994,14,1,1,33,8,2016,0,1,9205,9564,123,6,5610385.6
8184,27399,78,1,0,68,1,1994,0,1,697,682,417,0,2748170.4
8185,65137,79,1,0,1,2,2006,0,1,3489,9680,531,1,6516431.6
